timer,CdA,speed,power,heartrate,cadence
6572792,0.2726159660939210,436.8642857142860,213,101,49
6574075,0.28050625296297300,496.1171428571430,142,100,51
6574075,0.28050625296297300,496.1171428571430,142,100,51
6575008,0.2713253169142430,549.3442857142860,120,100,57
6575008,0.2713253169142430,549.3442857142860,120,100,57
6576058,0.27407228263215800,595.5414285714290,87,100,63
6576058,0.27407228263215800,595.5414285714290,87,100,63
6577558,0.2960817520106910,644.7514285714290,65,99,66
6577558,0.2960817520106910,644.7514285714290,65,99,66
6580092,0.3075973941716470,728.1071428571430,94,98,75
6580092,0.3075973941716470,728.1071428571430,94,98,75
6581258,0.31232110714159800,823.5142857142860,247,98,85
6581258,0.31232110714159800,823.5142857142860,247,98,85
6582542,0.2918856027284760,839.582857142857,267,97,86
6582542,0.2918856027284760,839.582857142857,267,97,86
6583125,0.26795258916594000,826.5271428571430,244,97,82
6583125,0.26795258916594000,826.5271428571430,244,97,82
6583827,0.2655679251344800,826.5271428571430,249,97,84
6583827,0.2655679251344800,826.5271428571430,249,97,84
6584292,0.26145333397942600,820.5014285714290,281,97,85
6584292,0.26145333397942600,820.5014285714290,281,97,85
6585325,0.26115279766936300,825.5228571428570,266,97,83
6585325,0.26115279766936300,825.5228571428570,266,97,83
6586125,0.276518887820404,825.5228571428570,283,97,85
6586125,0.276518887820404,825.5228571428570,283,97,85
6586358,0.28984439385115200,825.5228571428570,240,97,82
6586358,0.28984439385115200,825.5228571428570,240,97,82
6587275,0.28786065411956800,822.51,260,96,85
6587275,0.28786065411956800,822.51,260,96,85
6587842,0.2904423173372490,822.51,236,96,84
6587842,0.2904423173372490,822.51,236,96,84
6588542,0.28989872178036000,829.54,268,96,84
6588542,0.28989872178036000,829.54,268,96,84
6589825,0.2803591643271820,825.5228571428570,246,97,84
6589825,0.2803591643271820,825.5228571428570,246,97,84
6590042,0.28122017927602200,828.5357142857140,239,97,85
6590042,0.28122017927602200,828.5357142857140,239,97,85
6590509,0.2777587788980470,828.5357142857140,217,97,84
6590509,0.2777587788980470,828.5357142857140,217,97,84
6591292,0.2764308771495460,831.5485714285710,237,97,86
6591292,0.2764308771495460,831.5485714285710,237,97,86
6592559,0.27022120593071000,826.5271428571430,237,97,83
6592559,0.27022120593071000,826.5271428571430,237,97,83
6592792,0.2717691469117440,826.5271428571430,239,97,83
6592792,0.2717691469117440,826.5271428571430,239,97,83
6593825,0.26873120897103900,823.5142857142860,230,97,84
6593825,0.26873120897103900,823.5142857142860,230,97,84
6594276,0.2750184322097650,822.51,229,97,84
6594276,0.2750184322097650,822.51,229,97,84
6595092,0.2843177129322280,822.51,204,101,83
6595092,0.2843177129322280,822.51,204,101,83
6595559,0.283833085170654,816.4842857142860,216,101,83
6595559,0.283833085170654,816.4842857142860,216,101,83
6596592,0.2718265297467870,813.4714285714290,211,103,82
6596592,0.2718265297467870,813.4714285714290,211,103,82
6597276,0.2680076253859960,813.4714285714290,175,104,81
6597276,0.2680076253859960,813.4714285714290,175,104,81
6599042,0.2672308260279450,800.4157142857140,168,104,80
6599042,0.2672308260279450,800.4157142857140,168,104,80
6599842,0.26978982835432900,781.3342857142860,182,106,79
6599842,0.26978982835432900,781.3342857142860,182,106,79
6600293,0.2832248619426400,781.3342857142860,152,107,78
6600293,0.2832248619426400,781.3342857142860,152,107,78
6601109,0.2879080292747310,775.3085714285710,135,107,78
6601109,0.2879080292747310,775.3085714285710,135,107,78
6601793,0.2879080292747310,767.2742857142860,141,107,78
6601793,0.2879080292747310,767.2742857142860,141,107,78
6602493,0.2837401622194230,763.2571428571430,159,107,78
6602493,0.2837401622194230,763.2571428571430,159,107,78
6603776,0.2963582058236320,764.2614285714290,134,108,77
6603776,0.2963582058236320,764.2614285714290,134,108,77
6604009,0.29335724237306600,764.2614285714290,186,109,79
6604009,0.29335724237306600,764.2614285714290,186,109,79
6605059,0.29335724237306600,771.2914285714290,186,109,80
6605059,0.29335724237306600,771.2914285714290,186,109,80
6605526,0.3083290100563470,789.3685714285710,197,109,79
6605526,0.3083290100563470,789.3685714285710,197,109,79
6606326,0.30018799796496700,789.3685714285710,181,109,83
6606326,0.30018799796496700,789.3685714285710,181,109,83
6606793,0.2932209135699650,784.3471428571430,206,109,85
6606793,0.2932209135699650,784.3471428571430,206,109,85
6607809,0.2932209135699650,784.3471428571430,178,109,84
6607809,0.2932209135699650,784.3471428571430,178,109,84
6608476,0.2640462856733620,789.3685714285710,170,110,87
6608476,0.2640462856733620,789.3685714285710,170,110,87
6609843,0.26674885576348400,790.3728571428570,125,110,86
6609843,0.26674885576348400,790.3728571428570,125,110,86
6610293,0.2844166859520530,790.3728571428570,148,110,86
6610293,0.2844166859520530,790.3728571428570,148,110,86
6611110,0.2920190531171720,789.3685714285710,149,110,87
6611110,0.2920190531171720,789.3685714285710,149,110,87
6612260,0.2939837693621970,800.4157142857140,155,111,89
6612260,0.2939837693621970,800.4157142857140,155,111,89
6612493,0.29179031145148200,800.4157142857140,101,111,86
6612493,0.29179031145148200,800.4157142857140,101,111,86
6613060,0.29179031145148200,800.4157142857140,121,112,86
6613060,0.29179031145148200,800.4157142857140,121,112,86
6613760,0.2652037572295930,800.4157142857140,100,113,89
6613760,0.2652037572295930,800.4157142857140,100,113,89
6615260,0.2652037572295930,801.42,92,113,87
6615260,0.2652037572295930,801.42,92,113,87
6616260,0.2273212246912860,803.4285714285710,115,113,87
6616260,0.2273212246912860,803.4285714285710,115,113,87
6616727,0.20993498371145700,803.4285714285710,101,114,84
6616727,0.20993498371145700,803.4285714285710,101,114,84
6617510,0.20773498875667400,793.3857142857140,113,115,88
6617510,0.20773498875667400,793.3857142857140,113,115,88
6618077,0.21187582541364900,793.3857142857140,104,116,86
6618077,0.21187582541364900,793.3857142857140,104,116,86
6619710,0.19658316155003700,796.3985714285710,127,116,87
6619710,0.19658316155003700,796.3985714285710,127,116,87
6620060,0.21145653297696500,796.3985714285710,108,116,85
6620060,0.21145653297696500,796.3985714285710,108,116,85
6621560,0.25236602173717800,802.4242857142860,127,116,89
6621560,0.25236602173717800,802.4242857142860,127,116,89
6622260,0.2500782443354980,811.462857142857,117,116,86
6622260,0.2500782443354980,811.462857142857,117,116,86
6622727,0.2423604502901020,814.4757142857140,85,117,89
6622727,0.2423604502901020,814.4757142857140,85,117,89
6623510,0.2423604502901020,814.4757142857140,93,117,89
6623510,0.2423604502901020,814.4757142857140,93,117,89
6624310,0.2612773143829940,818.4928571428570,104,117,90
6624310,0.2612773143829940,818.4928571428570,104,117,90
6625010,0.25984258671066800,820.5014285714290,105,117,88
6625010,0.25984258671066800,820.5014285714290,105,117,88
6625243,0.2552223127397670,820.5014285714290,82,117,90
6625243,0.2552223127397670,820.5014285714290,82,117,90
6626293,0.2552223127397670,821.5057142857140,75,116,88
6626293,0.2552223127397670,821.5057142857140,75,116,88
6626760,0.26243138291159800,821.5057142857140,85,116,79
6626760,0.26243138291159800,821.5057142857140,85,116,79
6628044,0.2633354587860320,816.4842857142860,0,117,57
6628044,0.2633354587860320,816.4842857142860,0,117,57
6628960,0.23992934569609800,799.4114285714290,3,116,52
6628960,0.23992934569609800,799.4114285714290,3,116,52
6630211,0.24273957071475600,794.39,6,116,49
6630211,0.24273957071475600,794.39,6,116,49
6631260,0.24272424036319700,784.3471428571430,0,115,55
6631260,0.24272424036319700,784.3471428571430,0,115,55
6633794,0.24150905043072200,770.2871428571430,51,114,69
6633794,0.24150905043072200,770.2871428571430,51,114,69
6634710,0.24240290472597400,783.342857142857,73,113,86
6634710,0.24240290472597400,783.342857142857,73,113,86
6635527,0.23453816092915700,782.3385714285710,79,113,91
6635527,0.23453816092915700,782.3385714285710,79,113,91
6636227,0.2306487094377030,774.3042857142860,22,112,57
6636227,0.2306487094377030,774.3042857142860,22,112,57
6637710,0.2239562203864310,767.2742857142860,29,112,37
6637710,0.2239562203864310,767.2742857142860,29,112,37
6640711,0.23244303870968700,685.9271428571430,29,111,37
6640711,0.23244303870968700,685.9271428571430,29,111,37
6641277,0.2856762853259810,530.2628571428570,29,111,37
6641277,0.2856762853259810,530.2628571428570,29,111,37
6641744,0.3200003265973580,530.2628571428570,29,111,37
6641744,0.3200003265973580,530.2628571428570,29,111,37
6642211,0.3255087288674090,424.8128571428570,29,111,37
6642211,0.3255087288674090,424.8128571428570,29,111,37
6642444,0.3434683359235560,424.8128571428570,0,111,0
6642444,0.3434683359235560,424.8128571428570,0,111,0
6645061,0.34427702097699600,264.1271428571430,0,111,0
6645061,0.34427702097699600,264.1271428571430,0,111,0
6647677,0.36296415660587200,323.38,189,111,37
6647677,0.36296415660587200,323.38,189,111,37
6648711,0.3525710076557420,504.15142857142900,333,110,57
6648711,0.3525710076557420,504.15142857142900,333,110,57
6649994,0.33278522734948100,562.4,370,110,66
6649994,0.33278522734948100,562.4,370,110,66
6651494,0.35511137927201500,639.73,407,109,78
6651494,0.35511137927201500,639.73,407,109,78
6652778,0.40798117490613900,735.1371428571430,164,108,80
6652778,0.40798117490613900,735.1371428571430,164,108,80
6653461,0.4098807243649210,735.1371428571430,184,107,84
6653461,0.4098807243649210,735.1371428571430,184,107,84
6654728,0.4244107432534050,777.3171428571430,144,106,86
6654728,0.4244107432534050,777.3171428571430,144,106,86
6656011,0.4369706496846360,801.42,119,106,87
6656011,0.4369706496846360,801.42,119,106,87
6656245,0.4339929280906110,801.42,124,106,89
6656245,0.4339929280906110,801.42,124,106,89
6657178,0.4428591388295330,820.5014285714290,122,106,91
6657178,0.4428591388295330,820.5014285714290,122,106,91
6657528,0.4409604751400090,820.5014285714290,126,106,89
6657528,0.4409604751400090,820.5014285714290,126,106,89
6658678,0.43862926580719700,829.54,110,106,92
6658678,0.43862926580719700,829.54,110,106,92
6659928,0.43160247426433400,844.6042857142860,112,106,93
6659928,0.43160247426433400,844.6042857142860,112,106,93
6661195,0.41888242291709900,854.6471428571430,128,106,93
6661195,0.41888242291709900,854.6471428571430,128,106,93
6661778,0.40142591730334200,873.7285714285710,106,106,94
6661778,0.40142591730334200,873.7285714285710,106,106,94
6662478,0.38384973305977600,873.7285714285710,115,106,99
6662478,0.38384973305977600,873.7285714285710,115,106,99
6662695,0.38265853782047500,877.7457142857140,98,106,93
6662695,0.38265853782047500,877.7457142857140,98,106,93
6663962,0.3834970344626460,879.7542857142860,99,107,96
6663962,0.3834970344626460,879.7542857142860,99,107,96
6664761,0.37960778379714400,879.7542857142860,91,109,97
6664761,0.37960778379714400,879.7542857142860,91,109,97
6664995,0.39285655031727700,883.7714285714290,96,110,95
6664995,0.39285655031727700,883.7714285714290,96,110,95
6665928,0.399749643132384,891.8057142857140,92,112,98
6665928,0.399749643132384,891.8057142857140,92,112,98
6666495,0.39431443247009300,891.8057142857140,97,113,99
6666495,0.39431443247009300,891.8057142857140,97,113,99
6667178,0.3953023055446240,905.8657142857140,103,113,97
6667178,0.3953023055446240,905.8657142857140,103,113,97
6667412,0.37705829867598100,905.8657142857140,128,114,101
6667412,0.37705829867598100,905.8657142857140,128,114,101
6668678,0.36561450034128900,906.8700000000000,100,114,98
6668678,0.36561450034128900,906.8700000000000,100,114,98
6670195,0.362012606907458,896.8271428571430,117,115,97
6670195,0.362012606907458,896.8271428571430,117,115,97
6670428,0.3525131932550840,896.8271428571430,116,115,98
6670428,0.3525131932550840,896.8271428571430,116,115,98
6671229,0.341782857849377,886.7842857142860,101,115,90
6671229,0.341782857849377,886.7842857142860,101,115,90
6671695,0.3433167413631780,886.7842857142860,135,115,101
6671695,0.3433167413631780,886.7842857142860,135,115,101
6672395,0.34405716787208600,886.7842857142860,118,115,98
6672395,0.34405716787208600,886.7842857142860,118,115,98
6672979,0.3426759983971940,886.7842857142860,111,115,95
6672979,0.3426759983971940,886.7842857142860,111,115,95
6673662,0.34396542006850900,883.7714285714290,132,114,96
6673662,0.34396542006850900,883.7714285714290,132,114,96
6674229,0.3541108469052950,886.7842857142860,144,113,97
6674229,0.3541108469052950,886.7842857142860,144,113,97
6675245,0.3592080757454510,886.7842857142860,141,112,97
6675245,0.3592080757454510,886.7842857142860,141,112,97
6676029,0.3440435040530880,886.7842857142860,134,112,96
6676029,0.3440435040530880,886.7842857142860,134,112,96
6676145,0.3525287943581030,886.7842857142860,139,112,96
6676145,0.3525287943581030,886.7842857142860,139,112,96
6677195,0.3525287943581030,889.7971428571430,128,112,98
6677195,0.3525287943581030,889.7971428571430,128,112,98
6677662,0.35026724501722200,889.7971428571430,120,111,96
6677662,0.35026724501722200,889.7971428571430,120,111,96
6678462,0.35026724501722200,887.7885714285710,132,110,96
6678462,0.35026724501722200,887.7885714285710,132,110,96
6678696,0.3493995568903430,887.7885714285710,112,110,98
6678696,0.3493995568903430,887.7885714285710,112,110,98
6679629,0.3493995568903430,891.8057142857140,103,110,96
6679629,0.3493995568903430,891.8057142857140,103,110,96
6679862,0.31179341451965600,891.8057142857140,122,109,97
6679862,0.31179341451965600,891.8057142857140,122,109,97
6680445,0.3191655332046520,891.8057142857140,141,109,97
6680445,0.3191655332046520,891.8057142857140,141,109,97
6681129,0.3191655332046520,880.7585714285710,113,109,94
6681129,0.3191655332046520,880.7585714285710,113,109,94
6681712,0.3311767539019520,881.7628571428570,140,109,98
6681712,0.3311767539019520,881.7628571428570,140,109,98
6682412,0.3311767539019520,886.7842857142860,124,108,97
6682412,0.3311767539019520,886.7842857142860,124,108,97
6684149,0.3215443107811240,891.8057142857140,138,107,97
6684149,0.3215443107811240,891.8057142857140,138,107,97
6684945,0.3229362387800600,891.8057142857140,159,107,97
6684945,0.3229362387800600,891.8057142857140,159,107,97
6685395,0.31590291494256100,891.8057142857140,161,107,95
6685395,0.31590291494256100,891.8057142857140,161,107,95
6686412,0.3160185807544450,875.7371428571430,152,106,96
6686412,0.3160185807544450,875.7371428571430,152,106,96
6688379,0.3216775839210930,865.6942857142860,144,105,94
6688379,0.3216775839210930,865.6942857142860,144,105,94
6688962,0.31361949290942700,865.6942857142860,129,104,93
6688962,0.31361949290942700,865.6942857142860,129,104,93
6689662,0.31881388109229400,861.6771428571430,155,104,94
6689662,0.31881388109229400,861.6771428571430,155,104,94
6689896,0.31533945304091400,861.6771428571430,151,104,94
6689896,0.31533945304091400,861.6771428571430,151,104,94
6690929,0.31490923197884800,859.6685714285710,181,105,94
6690929,0.31490923197884800,859.6685714285710,181,105,94
6691162,0.31326401653375500,859.6685714285710,148,105,92
6691162,0.31326401653375500,859.6685714285710,148,105,92
6691629,0.31326401653375500,855.6514285714290,128,105,93
6691629,0.31326401653375500,855.6514285714290,128,105,93
6692429,0.32296578037782500,855.6514285714290,160,105,94
6692429,0.32296578037782500,855.6514285714290,160,105,94
6692896,0.32296578037782500,860.6728571428570,127,105,94
6692896,0.32296578037782500,860.6728571428570,127,105,94
6693696,0.32317078231323,869.7114285714290,109,107,93
6693696,0.32317078231323,869.7114285714290,109,107,93
6695412,0.3118824896870010,872.7242857142860,119,107,97
6695412,0.3118824896870010,872.7242857142860,119,107,97
6696229,0.3074108893309130,874.7328571428570,126,108,94
6696229,0.3074108893309130,874.7328571428570,126,108,94
6697746,0.3015300831130000,872.7242857142860,117,110,95
6697746,0.3015300831130000,872.7242857142860,117,110,95
6698446,0.27774399311035700,865.6942857142860,105,112,93
6698446,0.27774399311035700,865.6942857142860,105,112,93
6698679,0.23917514544909500,863.6857142857140,116,112,94
6698679,0.23917514544909500,863.6857142857140,116,112,94
6699713,0.23780981520367600,863.6857142857140,139,112,94
6699713,0.23780981520367600,863.6857142857140,139,112,94
6700179,0.23775912514433,856.6557142857140,148,112,92
6700179,0.23775912514433,856.6557142857140,148,112,92
6700879,0.23775912514433,852.6385714285710,159,112,93
6700879,0.23775912514433,852.6385714285710,159,112,93
6701096,0.21854246983181400,852.6385714285710,128,112,92
6701096,0.21854246983181400,852.6385714285710,128,112,92
6702146,0.21854246983181400,855.6514285714290,145,112,94
6702146,0.21854246983181400,855.6514285714290,145,112,94
6702846,0.22417031642710200,856.6557142857140,114,112,92
6702846,0.22417031642710200,856.6557142857140,114,112,92
6703663,0.1970052920219700,855.6514285714290,129,113,95
6703663,0.1970052920219700,855.6514285714290,129,113,95
6704129,0.20881809376450800,855.6514285714290,141,113,93
6704129,0.20881809376450800,855.6514285714290,141,113,93
6705179,0.20881809376450800,863.6857142857140,181,113,94
6705179,0.20881809376450800,863.6857142857140,181,113,94
6706113,0.22319240649394300,866.6985714285710,165,113,97
6706113,0.22319240649394300,866.6985714285710,165,113,97
6706696,0.22917172318210800,866.6985714285710,107,113,91
6706696,0.22917172318210800,866.6985714285710,107,113,91
6707396,0.23374455127335700,855.6514285714290,114,113,92
6707396,0.23374455127335700,855.6514285714290,114,113,92
6707629,0.24690620499200400,855.6514285714290,144,113,92
6707629,0.24690620499200400,855.6514285714290,144,113,92
6708913,0.24690620499200400,842.5957142857140,156,113,92
6708913,0.24690620499200400,842.5957142857140,156,113,92
6709613,0.2357308542298100,842.5957142857140,140,113,91
6709613,0.2357308542298100,842.5957142857140,140,113,91
6710880,0.23794080146953500,842.5957142857140,150,113,92
6710880,0.23794080146953500,842.5957142857140,150,113,92
6712130,0.23950256461391200,843.6000000000000,155,112,93
6712130,0.23950256461391200,843.6000000000000,155,112,93
6713413,0.22862544392155900,856.6557142857140,125,112,96
6713413,0.22862544392155900,856.6557142857140,125,112,96
6714113,0.23612369972459400,867.702857142857,85,112,95
6714113,0.23612369972459400,867.702857142857,85,112,95
6714913,0.2335404890761740,870.7157142857140,99,112,92
6714913,0.2335404890761740,870.7157142857140,99,112,92
6715380,0.219193013603982,865.6942857142860,90,112,94
6715380,0.219193013603982,865.6942857142860,90,112,94
6717363,0.2161999968922350,849.6257142857140,48,111,39
6717363,0.2161999968922350,849.6257142857140,48,111,39
6717946,0.20839637496792300,849.6257142857140,2,111,61
6717946,0.20839637496792300,849.6257142857140,2,111,61
6718880,0.20262387141545400,825.5228571428570,6,111,54
6718880,0.20262387141545400,825.5228571428570,6,111,54
6720847,0.20790551582247800,799.4114285714290,9,111,44
6720847,0.20790551582247800,799.4114285714290,9,111,44
6723930,0.21157739740760000,772.2957142857140,9,110,44
6723930,0.21157739740760000,772.2957142857140,9,110,44
6724397,0.20497608536360000,701.9957142857140,9,109,44
6724397,0.20497608536360000,701.9957142857140,9,109,44
6724847,0.23924160933240000,701.9957142857140,9,109,44
6724847,0.23924160933240000,701.9957142857140,9,109,44
6725397,0.24343040661165600,631.6957142857140,9,109,44
6725397,0.24343040661165600,631.6957142857140,9,109,44
6725863,0.2804908106837780,631.6957142857140,9,109,44
6725863,0.2804908106837780,631.6957142857140,9,109,44
6726097,0.294873319830037,631.6957142857140,0,109,0
6726097,0.294873319830037,631.6957142857140,0,109,0
6727614,0.29720771341103300,453.9371428571430,0,108,0
6727614,0.29720771341103300,453.9371428571430,0,108,0
6728665,0.35891345454376400,278.1871428571430,0,108,0
6728665,0.35891345454376400,278.1871428571430,0,108,0
6729130,0.4143817646739710,278.1871428571430,0,107,0
6729130,0.4143817646739710,278.1871428571430,0,107,0
6729822,0.4265440122099720,237.01142857142900,0,107,0
6729822,0.4265440122099720,237.01142857142900,0,107,0
6730164,0.43384937538331400,237.01142857142900,0,107,0
6730164,0.43384937538331400,237.01142857142900,0,107,0
6733080,0.4323460291843030,206.88285714285700,0,106,0
6733080,0.4323460291843030,206.88285714285700,0,106,0
6733664,0.4199723409178780,256.09285714285700,0,105,0
6733664,0.4199723409178780,256.09285714285700,0,105,0
6734131,0.41807281133483200,256.09285714285700,0,104,0
6734131,0.41807281133483200,256.09285714285700,0,104,0
6734697,0.4218979165264740,236.00714285714300,0,104,0
6734697,0.4218979165264740,236.00714285714300,0,104,0
6734930,0.42043067473918600,236.00714285714300,0,104,0
6734930,0.42043067473918600,236.00714285714300,0,104,0
6736181,0.42087442784561500,210.90000000000000,0,103,0
6736181,0.42087442784561500,210.90000000000000,0,103,0
6737331,0.42047095083990800,181.7757142857140,0,103,0
6737331,0.42047095083990800,181.7757142857140,0,103,0
6737917,0.4209491023804460,142.60857142857100,0,103,0
6737917,0.4209491023804460,142.60857142857100,0,103,0
6738597,0.4193535360816620,142.60857142857100,0,103,0
6738597,0.4193535360816620,142.60857142857100,0,103,0
6738831,0.4193535360816620,142.60857142857100,0,103,0
6738831,0.4193535360816620,142.60857142857100,0,103,0
6739881,0.4188184809180250,143.61285714285700,0,103,0
6739881,0.4188184809180250,143.61285714285700,0,103,0
6740347,0.41235309020261700,143.61285714285700,0,103,0
6740347,0.41235309020261700,143.61285714285700,0,103,0
6741631,0.41235309020261700,126.54000000000000,0,102,0
6741631,0.41235309020261700,126.54000000000000,0,102,0
6742664,0.4228708570007770,126.54000000000000,0,102,0
6742664,0.4228708570007770,126.54000000000000,0,102,0
6743364,0.42822409324685200,126.54000000000000,0,102,0
6743364,0.42822409324685200,126.54000000000000,0,102,0
6743581,0.418323511554709,126.54000000000000,0,102,0
6743581,0.418323511554709,126.54000000000000,0,102,0
6744598,0.42689815987813200,0.0,0,102,0
6744598,0.42689815987813200,0.0,0,102,0
6745181,0.4373611806373340,0.0,0,102,0
6745181,0.4373611806373340,0.0,0,102,0
6745864,0.4373611806373340,0.0,0,101,0
6745864,0.4373611806373340,0.0,0,101,0
6746098,0.4351912755453100,0.0,0,100,0
6746098,0.4351912755453100,0.0,0,100,0
6748631,0.4351912755453100,0.0,0,100,0
6748631,0.4351912755453100,0.0,0,100,0
6749881,0.43858746052640900,0.0,0,100,0
6749881,0.43858746052640900,0.0,0,100,0
6750114,0.4497722401750510,0.0,0,100,0
6750114,0.4497722401750510,0.0,0,100,0
6751048,0.43799667161741100,0.0,0,100,0
6751048,0.43799667161741100,0.0,0,100,0
6751631,0.4298726572665570,0.0,0,100,0
6751631,0.4298726572665570,0.0,0,100,0
6752331,0.4307920840691390,0.0,0,100,0
6752331,0.4307920840691390,0.0,0,100,0
6752565,0.44495520118637800,0.0,0,100,0
6752565,0.44495520118637800,0.0,0,100,0
6754865,0.45560442418611600,0.0,0,100,0
6754865,0.45560442418611600,0.0,0,100,0
6757315,0.4567446713633670,0.0,0,100,0
6757315,0.4567446713633670,0.0,0,100,0
6758565,0.46327064471278200,0.0,0,100,0
6758565,0.46327064471278200,0.0,0,100,0
6760298,0.48713985785921800,0.0,0,101,0
6760298,0.48713985785921800,0.0,0,101,0
6761098,0.5038061973102140,0.0,0,102,0
6761098,0.5038061973102140,0.0,0,102,0
6761316,0.5122919789262060,0.0,0,102,0
6761316,0.5122919789262060,0.0,0,102,0
6762348,0.5337688978061630,0.0,0,102,0
6762348,0.5337688978061630,0.0,0,102,0
6762815,0.5319018174050300,0.0,0,102,0
6762815,0.5319018174050300,0.0,0,102,0
6763515,0.5409518198632110,0.0,0,102,0
6763515,0.5409518198632110,0.0,0,102,0
6763848,0.5493868474437550,0.0,0,102,0
6763848,0.5493868474437550,0.0,0,102,0
6766065,0.5685326992475320,0.0,0,101,0
6766065,0.5685326992475320,0.0,0,101,0
6768582,0.5649303803196380,0.0,0,101,0
6768582,0.5649303803196380,0.0,0,101,0
6771115,0.6077234604508240,0.0,0,100,0
6771115,0.6077234604508240,0.0,0,100,0
6771566,0.6783087409463160,237.01142857142900,0,100,0
6771566,0.6783087409463160,237.01142857142900,0,100,0
6774599,0.6453843441754590,344.47000000000000,0,100,0
6774599,0.6453843441754590,344.47000000000000,0,100,0
6774832,0.7772403775594770,344.47000000000000,0,100,0
6774832,0.7772403775594770,344.47000000000000,0,100,0
6776332,0.9373491940827180,522.2285714285710,367,100,54
6776332,0.9373491940827180,522.2285714285710,367,100,54
6777032,0.8505063665589620,588.5114285714290,415,101,67
6777032,0.8505063665589620,588.5114285714290,415,101,67
6777266,0.8016915428062860,588.5114285714290,433,101,71
6777266,0.8016915428062860,588.5114285714290,433,101,71
6778832,0.8084487020939490,706.0128571428570,451,101,82
6778832,0.8084487020939490,706.0128571428570,451,101,82
6779533,0.7643434046729800,706.0128571428570,432,103,90
6779533,0.7643434046729800,706.0128571428570,432,103,90
6782283,0.8407303079460270,870.7157142857140,74,104,21
6782283,0.8407303079460270,870.7157142857140,74,104,21
6783566,0.5647190233339060,904.8614285714290,4,107,61
6783566,0.5647190233339060,904.8614285714290,4,107,61
6784033,0.41596704313227400,911.8914285714290,8,108,64
6784033,0.41596704313227400,911.8914285714290,8,108,64
6785299,0.3527401700863070,919.9257142857140,4,109,65
6785299,0.3527401700863070,919.9257142857140,4,109,65
6785999,0.15757878112233400,928.9642857142860,6,109,63
6785999,0.15757878112233400,928.9642857142860,6,109,63
6787516,0.07221562962165300,941.0157142857140,0,110,63
6787516,0.07221562962165300,941.0157142857140,0,110,63
6788566,0.09595521940077430,948.0457142857140,4,110,62
6788566,0.09595521940077430,948.0457142857140,4,110,62
6789577,0.08157007070265130,957.0842857142860,5,109,65
6789577,0.08157007070265130,957.0842857142860,5,109,65
6791083,0.056698747205082700,971.1442857142860,6,109,68
6791083,0.056698747205082700,971.1442857142860,6,109,68
6792085,0.0635006678258117,980.1828571428570,3,108,67
6792085,0.0635006678258117,980.1828571428570,3,108,67
6792316,0.09102913995592760,980.1828571428570,3,108,61
6792316,0.09102913995592760,980.1828571428570,3,108,61
6793583,0.1254508938789890,990.2257142857140,3,107,57
6793583,0.1254508938789890,990.2257142857140,3,107,57
6794733,0.10953843675398000,988.2171428571430,0,106,60
6794733,0.10953843675398000,988.2171428571430,0,106,60
6796467,0.09236520785510170,991.2300000000000,62,104,105
6796467,0.09236520785510170,991.2300000000000,62,104,105
6797283,0.05212092368550990,995.2471428571430,78,104,101
6797283,0.05212092368550990,995.2471428571430,78,104,101
6797750,0.058060148179478300,995.2471428571430,100,104,103
6797750,0.058060148179478300,995.2471428571430,100,104,103
6798767,0.07113553817087,1005.29,93,103,105
6798767,0.07113553817087,1005.29,93,103,105
6799467,0.07821212688436880,1015.332857142860,98,103,103
6799467,0.07821212688436880,1015.332857142860,98,103,103
6800733,0.08596355654093470,1027.3842857142900,113,103,105
6800733,0.08596355654093470,1027.3842857142900,113,103,105
6801317,0.09581503425617190,1027.3842857142900,117,103,107
6801317,0.09581503425617190,1027.3842857142900,117,103,107
6802017,0.11529968008442500,1037.4271428571400,124,103,107
6802017,0.11529968008442500,1037.4271428571400,124,103,107
6802483,0.12035246113436300,1048.4742857142900,119,103,106
6802483,0.12035246113436300,1048.4742857142900,119,103,106
6803283,0.12127754643575700,1048.4742857142900,160,103,109
6803283,0.12127754643575700,1048.4742857142900,160,103,109
6804083,0.11629982344844200,1057.512857142860,140,104,108
6804083,0.11629982344844200,1057.512857142860,140,104,108
6804767,0.11900396711564000,1065.5471428571400,135,104,108
6804767,0.11900396711564000,1065.5471428571400,135,104,108
6805234,0.11347395182778400,1074.5857142857100,133,104,109
6805234,0.11347395182778400,1074.5857142857100,133,104,109
6806050,0.10749567646598100,1074.5857142857100,160,104,112
6806050,0.10749567646598100,1074.5857142857100,160,104,112
6807767,0.11907689134006400,1072.5771428571400,34,104,70
6807767,0.11907689134006400,1072.5771428571400,34,104,70
6808550,0.12335040917662400,1069.5642857142900,0,105,66
6808550,0.12335040917662400,1069.5642857142900,0,105,66
6811520,0.13210680325249100,1050.482857142860,0,104,66
6811520,0.13210680325249100,1050.482857142860,0,104,66
6811903,0.13092360670674500,1036.422857142860,0,104,66
6811903,0.13092360670674500,1036.422857142860,0,104,66
6812501,0.12151476810878300,1022.3628571428600,0,103,66
6812501,0.12151476810878300,1022.3628571428600,0,103,66
6812901,0.12698372074241700,1022.3628571428600,0,103,66
6812901,0.12698372074241700,1022.3628571428600,0,103,66
6813503,0.12555559698097400,1014.3285714285700,0,103,0
6813503,0.12555559698097400,1014.3285714285700,0,103,0
6815987,0.13248076219885400,1003.2814285714300,0,101,58
6815987,0.13248076219885400,1003.2814285714300,0,101,58
